method,pi,piN,piNpiS,piS,seqname,slice_start,slice_stop,type,piNorS,piNSsite
NG86,0.14814814814814814,0.0,-0.0,-0.4444444444444444,URF1,106,107,observed,piS,106.0
NG86,0.0,0.0,0.0,0.0,URF1,107,108,observed,,
NG86,0.0,0.0,0.0,0.0,URF1,108,109,observed,,
NG86,0.0,0.0,0.0,0.0,URF1,109,110,observed,,
NG86,0.0,0.0,0.0,0.0,URF1,110,111,observed,,
NG86,0.0,0.0,0.0,0.0,URF1,111,112,observed,,
NG86,0.0,0.0,0.0,0.0,URF1,112,113,observed,,
NG86,0.0,0.0,0.0,0.0,URF1,113,114,observed,,
NG86,0.0,0.0,0.0,0.0,URF1,114,115,observed,,
NG86,0.0,0.0,0.0,0.0,URF1,115,116,observed,,
NG86,0.0,0.0,0.0,0.0,URF1,116,117,observed,,
NG86,0.0,0.0,0.0,0.0,URF1,117,118,observed,,
NG86,0.0,0.0,0.0,0.0,URF1,118,119,observed,,
NG86,0.0,0.0,0.0,0.0,URF1,119,120,observed,,
NG86,0.0,0.0,0.0,0.0,URF1,120,121,observed,,
NG86,0.0,0.0,0.0,0.0,URF1,121,122,observed,,
NG86,0.0,0.0,0.0,0.0,URF1,122,123,observed,,
NG86,0.0,0.0,0.0,0.0,URF1,123,124,observed,,
NG86,0.0,0.0,0.0,0.0,URF1,124,125,observed,,
NG86,0.0,0.0,0.0,0.0,URF1,125,126,observed,,
NG86,0.0,0.0,0.0,0.0,URF1,126,127,observed,,
NG86,0.0,0.0,0.0,0.0,URF1,127,128,observed,,
NG86,0.0,0.0,0.0,0.0,URF1,128,129,observed,,
NG86,0.0,0.0,0.0,0.0,URF1,129,130,observed,,
NG86,0.0,0.0,0.0,0.0,URF1,130,131,observed,,
NG86,0.0,0.0,0.0,0.0,URF1,131,132,observed,,
NG86,0.0,0.0,0.0,0.0,URF1,132,133,observed,,
NG86,0.14814814814814814,0.36620409622270317,0.0,0.0,URF1,133,134,observed,piN,133.0
NG86,0.0,0.0,0.0,0.0,URF1,134,135,observed,,
NG86,0.0,0.0,0.0,0.0,URF1,135,136,observed,,
NG86,0.0,0.0,0.0,0.0,URF1,136,137,observed,,
NG86,0.0,0.0,0.0,0.0,URF1,137,138,observed,,
NG86,0.0,0.0,0.0,0.0,URF1,138,139,observed,,
NG86,0.0,0.0,0.0,0.0,URF1,139,140,observed,,
NG86,0.0,0.0,0.0,0.0,URF1,140,141,observed,,
NG86,0.0,0.0,0.0,0.0,URF1,141,142,observed,,
NG86,0.0,0.0,0.0,0.0,URF1,142,143,observed,,
NG86,0.0,0.0,0.0,0.0,URF1,143,144,observed,,
NG86,0.0,0.0,0.0,0.0,URF1,144,145,observed,,
NG86,0.0,0.0,0.0,0.0,URF1,145,146,observed,,
NG86,0.0,0.0,0.0,0.0,URF1,146,147,observed,,
NG86,0.0,0.0,0.0,0.0,URF1,147,148,observed,,
NG86,0.0,0.0,0.0,0.0,URF1,148,149,observed,,
NG86,0.0,0.0,0.0,0.0,URF1,149,150,observed,,
NG86,0.0,0.0,0.0,0.0,URF1,150,151,observed,,
NG86,0.0,0.0,0.0,0.0,URF1,151,152,observed,,
NG86,0.0,0.0,0.0,0.0,URF1,152,153,observed,,
NG86,0.0,0.0,0.0,0.0,URF1,153,154,observed,,
NG86,0.0,0.0,0.0,0.0,URF1,154,155,observed,,
NG86,0.0,0.0,0.0,0.0,URF1,155,156,observed,,
NG86,0.0,0.0,0.0,0.0,URF1,156,157,observed,,
NG86,0.0,0.0,0.0,0.0,URF1,157,158,observed,,
NG86,0.0,0.0,0.0,0.0,URF1,158,159,observed,,
NG86,0.0,0.0,0.0,0.0,URF1,159,160,observed,,
NG86,0.0,0.0,0.0,0.0,URF1,160,161,observed,,
NG86,0.0,0.0,0.0,0.0,URF1,161,162,observed,,
NG86,0.0,0.0,0.0,0.0,URF1,162,163,observed,,
NG86,0.0,0.0,0.0,0.0,URF1,163,164,observed,,
NG86,0.0,0.0,0.0,0.0,URF1,164,165,observed,,
NG86,0.0,0.0,0.0,0.0,URF1,165,166,observed,,
NG86,0.0,0.0,0.0,0.0,URF1,166,167,observed,,
NG86,0.0,0.0,0.0,0.0,URF1,167,168,observed,,
NG86,0.0,0.0,0.0,0.0,URF1,168,169,observed,,
NG86,0.0,0.0,0.0,0.0,URF1,169,170,observed,,
NG86,0.0,0.0,0.0,0.0,URF1,170,171,observed,,
NG86,0.0,0.0,0.0,0.0,URF1,171,172,observed,,
NG86,0.0,0.0,0.0,0.0,URF1,172,173,observed,,
NG86,0.0,0.0,0.0,0.0,URF1,173,174,observed,,
NG86,0.0,0.0,0.0,0.0,URF1,174,175,observed,,
NG86,0.0,0.0,0.0,0.0,URF1,175,176,observed,,
NG86,0.14814814814814814,0.0,-0.0,-0.4444444444444444,URF1,176,177,observed,piS,176.0
NG86,0.0,0.0,0.0,0.0,URF1,177,178,observed,,
NG86,0.0,0.0,0.0,0.0,URF1,178,179,observed,,
NG86,0.0,0.0,0.0,0.0,URF1,179,180,observed,,
NG86,0.0,0.0,0.0,0.0,URF1,180,181,observed,,
NG86,0.0,0.0,0.0,0.0,URF1,181,182,observed,,
NG86,0.0,0.0,0.0,0.0,URF1,182,183,observed,,
NG86,0.0,0.0,0.0,0.0,URF1,183,184,observed,,
NG86,0.0,0.0,0.0,0.0,URF1,184,185,observed,,
NG86,0.0,0.0,0.0,0.0,URF1,185,186,observed,,
NG86,0.0,0.0,0.0,0.0,URF1,186,187,observed,,
NG86,0.0,0.0,0.0,0.0,URF1,187,188,observed,,
NG86,0.14814814814814814,0.28243262012906784,0.0,0.0,URF1,188,189,observed,piN,188.0
NG86,0.0,0.0,0.0,0.0,URF1,189,190,observed,,
NG86,0.0,0.0,0.0,0.0,URF1,190,191,observed,,
NG86,0.0,0.0,0.0,0.0,URF1,191,192,observed,,
NG86,0.0,0.0,0.0,0.0,URF1,192,193,observed,,
NG86,0.0,0.0,0.0,0.0,URF1,193,194,observed,,
NG86,0.0,0.0,0.0,0.0,URF1,194,195,observed,,
NG86,0.0,0.0,0.0,0.0,URF1,195,196,observed,,
NG86,0.0,0.0,0.0,0.0,URF1,196,197,observed,,
NG86,0.0,0.0,0.0,0.0,URF1,197,198,observed,,
NG86,0.0,0.0,0.0,0.0,URF1,198,199,observed,,
NG86,0.0,0.0,0.0,0.0,URF1,199,200,observed,,
NG86,0.0,0.0,0.0,0.0,URF1,200,201,observed,,
NG86,0.0,0.0,0.0,0.0,URF1,201,202,observed,,
NG86,0.0,0.0,0.0,0.0,URF1,202,203,observed,,
NG86,0.0,0.0,0.0,0.0,URF1,203,204,observed,,
NG86,0.0,0.0,0.0,0.0,URF1,204,205,observed,,
NG86,0.0,0.0,0.0,0.0,URF1,205,206,observed,,
NG86,0.14814814814814814,0.3185038150091453,0.0,0.0,URF1,206,207,observed,piN,206.0
NG86,0.0,0.0,0.0,0.0,URF1,207,208,observed,,
NG86,0.0,0.0,0.0,0.0,URF1,208,209,observed,,
NG86,0.14814814814814814,0.25404668401563224,0.0,0.0,URF1,209,210,observed,piN,209.0
NG86,0.0,0.0,0.0,0.0,URF1,210,211,observed,,
NG86,0.0,0.0,0.0,0.0,URF1,211,212,observed,,
NG86,0.0,0.0,0.0,0.0,URF1,212,213,observed,,
NG86,0.0,0.0,0.0,0.0,URF1,213,214,observed,,
NG86,0.0,0.0,0.0,0.0,URF1,214,215,observed,,
NG86,0.0,0.0,0.0,0.0,URF1,215,216,observed,,
NG86,0.0,0.0,0.0,0.0,URF1,216,217,observed,,
NG86,0.0,0.0,0.0,0.0,URF1,217,218,observed,,
NG86,0.0,0.0,0.0,0.0,URF1,218,219,observed,,
NG86,0.0,0.0,0.0,0.0,URF1,219,220,observed,,
NG86,0.0,0.0,0.0,0.0,URF1,220,221,observed,,
NG86,0.0,0.0,0.0,0.0,URF1,221,222,observed,,
NG86,0.0,0.0,0.0,0.0,URF1,222,223,observed,,
NG86,0.0,0.0,0.0,0.0,URF1,223,224,observed,,
NG86,0.0,0.0,0.0,0.0,URF1,224,225,observed,,
NG86,0.0,0.0,0.0,0.0,URF1,225,226,observed,,
NG86,0.0,0.0,0.0,0.0,URF1,226,227,observed,,
NG86,0.14814814814814814,0.25404668401563224,0.0,0.0,URF1,227,228,observed,piN,227.0
NG86,0.14814814814814814,0.28243262012906784,0.0,0.0,URF1,228,229,observed,piN,228.0
NG86,0.0,0.0,0.0,0.0,URF1,229,230,observed,,
NG86,0.0,0.0,0.0,0.0,URF1,230,231,observed,,
NG86,0.0,0.0,0.0,0.0,URF1,231,232,observed,,
NG86,0.0,0.0,0.0,0.0,URF1,232,233,observed,,
NG86,0.0,0.0,0.0,0.0,URF1,233,234,observed,,
NG86,0.0,0.0,0.0,0.0,URF1,234,235,observed,,
NG86,0.0,0.0,0.0,0.0,URF1,235,236,observed,,
NG86,0.0,0.0,0.0,0.0,URF1,236,237,observed,,
NG86,0.0,0.0,0.0,0.0,URF1,237,238,observed,,
NG86,0.0,0.0,0.0,0.0,URF1,238,239,observed,,
NG86,0.0,0.0,0.0,0.0,URF1,239,240,observed,,
NG86,0.0,0.0,0.0,0.0,URF1,240,241,observed,,
NG86,0.14814814814814814,0.3185038150091453,0.0,0.0,URF1,241,242,observed,piN,241.0
NG86,0.0,0.0,0.0,0.0,URF1,242,243,observed,,
NG86,0.0,0.0,0.0,0.0,URF1,243,244,observed,,
NG86,0.0,0.0,0.0,0.0,URF1,244,245,observed,,
NG86,0.0,0.0,0.0,0.0,URF1,245,246,observed,,
NG86,0.0,0.0,0.0,0.0,URF1,246,247,observed,,
NG86,0.0,0.0,0.0,0.0,URF1,247,248,observed,,
NG86,0.0,0.0,0.0,0.0,URF1,248,249,observed,,
NG86,0.0,0.0,0.0,0.0,URF1,249,250,observed,,
NG86,0.0,0.0,0.0,0.0,URF1,250,251,observed,,
NG86,0.0,0.0,0.0,0.0,URF1,251,252,observed,,
NG86,0.0,0.0,0.0,0.0,URF1,252,253,observed,,
NG86,0.0,0.0,0.0,0.0,URF1,253,254,observed,,
NG86,0.0,0.0,0.0,0.0,URF1,254,255,observed,,
NG86,0.0,0.0,0.0,0.0,URF1,255,256,observed,,
NG86,0.0,0.0,0.0,0.0,URF1,256,257,observed,,
NG86,0.0,0.0,0.0,0.0,URF1,257,258,observed,,
NG86,0.0,0.0,0.0,0.0,URF1,258,259,observed,,
NG86,0.14814814814814814,0.0,-0.0,-0.4444444444444444,URF1,259,260,observed,piS,259.0
NG86,0.0,0.0,0.0,0.0,URF1,260,261,observed,,
NG86,0.0,0.0,0.0,0.0,URF1,261,262,observed,,
NG86,0.14814814814814814,0.0,-0.0,-0.4444444444444444,URF1,262,263,observed,piS,262.0
NG86,0.0,0.0,0.0,0.0,URF1,263,264,observed,,
NG86,0.0,0.0,0.0,0.0,URF1,264,265,observed,,
NG86,0.14814814814814814,0.0,-0.0,-0.4444444444444444,URF1,265,266,observed,piS,265.0
NG86,0.0,0.0,0.0,0.0,URF1,266,267,observed,,
NG86,0.0,0.0,0.0,0.0,URF1,267,268,observed,,
NG86,0.0,0.0,0.0,0.0,URF1,268,269,observed,,
NG86,0.0,0.0,0.0,0.0,URF1,269,270,observed,,
NG86,0.0,0.0,0.0,0.0,URF1,270,271,observed,,
NG86,0.0,0.0,0.0,0.0,URF1,271,272,observed,,
NG86,0.0,0.0,0.0,0.0,URF1,272,273,observed,,
NG86,0.0,0.0,0.0,0.0,URF1,273,274,observed,,
NG86,0.0,0.0,0.0,0.0,URF1,274,275,observed,,
NG86,0.0,0.0,0.0,0.0,URF1,275,276,observed,,
NG86,0.0,0.0,0.0,0.0,URF1,276,277,observed,,
NG86,0.0,0.0,0.0,0.0,URF1,277,278,observed,,
NG86,0.0,0.0,0.0,0.0,URF1,278,279,observed,,
NG86,0.0,0.0,0.0,0.0,URF1,279,280,observed,,
NG86,0.0,0.0,0.0,0.0,URF1,280,281,observed,,
NG86,0.0,0.0,0.0,0.0,URF1,281,282,observed,,
NG86,0.0,0.0,0.0,0.0,URF1,282,283,observed,,
NG86,0.0,0.0,0.0,0.0,URF1,283,284,observed,,
NG86,0.0,0.0,0.0,0.0,URF1,284,285,observed,,
NG86,0.0,0.0,0.0,0.0,URF1,285,286,observed,,
NG86,0.0,0.0,0.0,0.0,URF1,286,287,observed,,
NG86,0.0,0.0,0.0,0.0,URF1,287,288,observed,,
NG86,0.0,0.0,0.0,0.0,URF1,288,289,observed,,
NG86,0.18518518518518517,0.15925190750457266,-0.477755722513718,-0.3333333333333333,URF1,289,290,observed,piS,289.0
NG86,0.0,0.0,0.0,0.0,URF1,290,291,observed,,
NG86,0.0,0.0,0.0,0.0,URF1,291,292,observed,,
NG86,0.0,0.0,0.0,0.0,URF1,292,293,observed,,
NG86,0.0,0.0,0.0,0.0,URF1,293,294,observed,,
NG86,0.0,0.0,0.0,0.0,URF1,294,295,observed,,
NG86,0.0,0.0,0.0,0.0,URF1,295,296,observed,,
NG86,0.0,0.0,0.0,0.0,URF1,296,297,observed,,
NG86,0.0,0.0,0.0,0.0,URF1,297,298,observed,,
NG86,0.0,0.0,0.0,0.0,URF1,298,299,observed,,
NG86,0.0,0.0,0.0,0.0,URF1,299,300,observed,,
NG86,0.0,0.0,0.0,0.0,URF1,300,301,observed,,
NG86,0.0,0.0,0.0,0.0,URF1,301,302,observed,,
NG86,0.0,0.0,0.0,0.0,URF1,302,303,observed,,
NG86,0.0,0.0,0.0,0.0,URF1,303,304,observed,,
NG86,0.0,0.0,0.0,0.0,URF1,304,305,observed,,
NG86,0.0,0.0,0.0,0.0,URF1,305,306,observed,,
NG86,0.0,0.0,0.0,0.0,URF1,306,307,observed,,
NG86,0.0,0.0,0.0,0.0,URF1,307,308,observed,,
NG86,0.0,0.0,0.0,0.0,URF1,308,309,observed,,
NG86,0.0,0.0,0.0,0.0,URF1,309,310,observed,,
NG86,0.0,0.0,0.0,0.0,URF1,310,311,observed,,
NG86,0.14814814814814814,0.36620409622270317,0.0,0.0,URF1,311,312,observed,piN,311.0
NG86,0.0,0.0,0.0,0.0,URF1,312,313,observed,,
NG86,0.0,0.0,0.0,0.0,URF1,313,314,observed,,
NG86,0.0,0.0,0.0,0.0,URF1,314,315,observed,,
NG86,0.0,0.0,0.0,0.0,URF1,315,316,observed,,
NG86,0.0,0.0,0.0,0.0,URF1,316,317,observed,,
NG86,0.0,0.0,0.0,0.0,URF1,317,318,observed,,
NG86,0.0,0.0,0.0,0.0,URF1,318,319,observed,,
NG86,0.0,0.0,0.0,0.0,URF1,319,320,observed,,
NG86,0.0,0.0,0.0,0.0,URF1,320,321,observed,,
NG86,0.0,0.0,0.0,0.0,URF1,321,322,observed,,
NG86,0.14814814814814814,0.0,-0.0,-0.4444444444444444,URF1,322,323,observed,piS,322.0
NG86,0.0,0.0,0.0,0.0,URF1,323,324,observed,,
NG86,0.0,0.0,0.0,0.0,URF1,324,325,observed,,
NG86,0.0,0.0,0.0,0.0,URF1,325,326,observed,,
NG86,0.0,0.0,0.0,0.0,URF1,326,327,observed,,
NG86,0.0,0.0,0.0,0.0,URF1,327,328,observed,,
NG86,0.0,0.0,0.0,0.0,URF1,328,329,observed,,
NG86,0.0,0.0,0.0,0.0,URF1,329,330,observed,,
NG86,0.0,0.0,0.0,0.0,URF1,330,331,observed,,
NG86,0.0,0.0,0.0,0.0,URF1,331,332,observed,,
NG86,0.0,0.0,0.0,0.0,URF1,332,333,observed,,
NG86,0.0,0.0,0.0,0.0,URF1,333,334,observed,,
NG86,0.0,0.0,0.0,0.0,URF1,334,335,observed,,
NG86,0.0,0.0,0.0,0.0,URF1,335,336,observed,,
NG86,0.0,0.0,0.0,0.0,URF1,336,337,observed,,
NG86,0.0,0.0,0.0,0.0,URF1,337,338,observed,,
NG86,0.0,0.0,0.0,0.0,URF1,338,339,observed,,
NG86,0.0,0.0,0.0,0.0,URF1,339,340,observed,,
NG86,0.0,0.0,0.0,0.0,URF1,340,341,observed,,
NG86,0.0,0.0,0.0,0.0,URF1,341,342,observed,,
NG86,0.0,0.0,0.0,0.0,URF1,342,343,observed,,
NG86,0.0,0.0,0.0,0.0,URF1,343,344,observed,,
NG86,0.0,0.0,0.0,0.0,URF1,344,345,observed,,
NG86,0.0,0.0,0.0,0.0,URF1,345,346,observed,,
NG86,0.0,0.0,0.0,0.0,URF1,346,347,observed,,
NG86,0.0,0.0,0.0,0.0,URF1,347,348,observed,,
NG86,0.0,0.0,0.0,0.0,URF1,348,349,observed,,
NG86,0.0,0.0,0.0,0.0,URF1,349,350,observed,,
NG86,0.14814814814814814,0.28243262012906784,0.0,0.0,URF1,350,351,observed,piN,350.0
NG86,0.0,0.0,0.0,0.0,URF1,351,352,observed,,
NG86,0.0,0.0,0.0,0.0,URF1,352,353,observed,,
NG86,0.0,0.0,0.0,0.0,URF1,353,354,observed,,
NG86,0.0,0.0,0.0,0.0,ND4,0,1,observed,,
NG86,0.0,0.0,0.0,0.0,ND4,1,2,observed,,
NG86,0.0,0.0,0.0,0.0,ND4,2,3,observed,,
NG86,0.0,0.0,0.0,0.0,ND4,3,4,observed,,
NG86,0.0,0.0,0.0,0.0,ND4,4,5,observed,,
NG86,0.0,0.0,0.0,0.0,ND4,5,6,observed,,
NG86,0.0,0.0,0.0,0.0,ND4,6,7,observed,,
NG86,0.0,0.0,0.0,0.0,ND4,7,8,observed,,
NG86,0.0,0.0,0.0,0.0,ND4,8,9,observed,,
NG86,0.0,0.0,0.0,0.0,ND4,9,10,observed,,
NG86,0.0,0.0,0.0,0.0,ND4,10,11,observed,,
NG86,0.0,0.0,0.0,0.0,ND4,11,12,observed,,
NG86,0.0,0.0,0.0,0.0,ND4,12,13,observed,,
NG86,0.0,0.0,0.0,0.0,ND4,13,14,observed,,
NG86,0.0,0.0,0.0,0.0,ND4,14,15,observed,,
NG86,0.0,0.0,0.0,0.0,ND4,15,16,observed,,
NG86,0.0,0.0,0.0,0.0,ND4,16,17,observed,,
NG86,0.0,0.0,0.0,0.0,ND4,17,18,observed,,
NG86,0.0,0.0,0.0,0.0,ND4,18,19,observed,,
NG86,0.0,0.0,0.0,0.0,ND4,19,20,observed,,
NG86,0.0,0.0,0.0,0.0,ND4,20,21,observed,,
NG86,0.0,0.0,0.0,0.0,ND4,21,22,observed,,
NG86,0.0,0.0,0.0,0.0,ND4,22,23,observed,,
NG86,0.14814814814814814,0.0,-0.0,-0.4444444444444444,ND4,23,24,observed,piS,23.0
NG86,0.0,0.0,0.0,0.0,ND4,24,25,observed,,
NG86,0.0,0.0,0.0,0.0,ND4,25,26,observed,,
NG86,0.0,0.0,0.0,0.0,ND4,26,27,observed,,
NG86,0.0,0.0,0.0,0.0,ND4,27,28,observed,,
NG86,0.0,0.0,0.0,0.0,ND4,28,29,observed,,
NG86,0.0,0.0,0.0,0.0,ND4,29,30,observed,,
NG86,0.0,0.0,0.0,0.0,ND4,30,31,observed,,
NG86,0.0,0.0,0.0,0.0,ND4,31,32,observed,,
NG86,0.0,0.0,0.0,0.0,ND4,32,33,observed,,
NG86,0.0,0.0,0.0,0.0,ND4,33,34,observed,,
NG86,0.0,0.0,0.0,0.0,ND4,34,35,observed,,
NG86,0.0,0.0,0.0,0.0,ND4,35,36,observed,,
NG86,0.14814814814814814,0.23104906018664836,0.0,0.0,ND4,36,37,observed,piN,36.0
NG86,0.0,0.0,0.0,0.0,ND4,37,38,observed,,
NG86,0.0,0.0,0.0,0.0,ND4,38,39,observed,,
NG86,0.0,0.0,0.0,0.0,ND4,39,40,observed,,
NG86,0.0,0.0,0.0,0.0,ND4,40,41,observed,,
NG86,0.0,0.0,0.0,0.0,ND4,41,42,observed,,
NG86,0.0,0.0,0.0,0.0,ND4,42,43,observed,,
NG86,0.0,0.0,0.0,0.0,ND4,43,44,observed,,
NG86,0.0,0.0,0.0,0.0,ND4,44,45,observed,,
NG86,0.0,0.0,0.0,0.0,ND4,45,46,observed,,
NG86,0.0,0.0,0.0,0.0,ND4,46,47,observed,,
NG86,0.0,0.0,0.0,0.0,ND4,47,48,observed,,
NG86,0.0,0.0,0.0,0.0,ND4,48,49,observed,,
NG86,0.0,0.0,0.0,0.0,ND4,49,50,observed,,
NG86,0.0,0.0,0.0,0.0,ND4,50,51,observed,,
NG86,0.0,0.0,0.0,0.0,ND4,51,52,observed,,
NG86,0.0,0.0,0.0,0.0,ND4,52,53,observed,,
NG86,0.0,0.0,0.0,0.0,ND4,53,54,observed,,
NG86,0.0,0.0,0.0,0.0,ND4,54,55,observed,,
NG86,0.0,0.0,0.0,0.0,ND4,55,56,observed,,
NG86,0.0,0.0,0.0,0.0,ND4,56,57,observed,,
NG86,0.0,0.0,0.0,0.0,ND4,57,58,observed,,
NG86,0.0,0.0,0.0,0.0,ND4,58,59,observed,,
NG86,0.0,0.0,0.0,0.0,ND4,59,60,observed,,
NG86,0.0,0.0,0.0,0.0,ND4,60,61,observed,,
NG86,0.0,0.0,0.0,0.0,ND4,61,62,observed,,
NG86,0.0,0.0,0.0,0.0,ND4,62,63,observed,,
NG86,0.0,0.0,0.0,0.0,ND4,63,64,observed,,
NG86,0.0,0.0,0.0,0.0,ND4,64,65,observed,,
NG86,0.0,0.0,0.0,0.0,ND4,65,66,observed,,
NG86,0.0,0.0,0.0,0.0,ND4,66,67,observed,,
NG86,0.0,0.0,0.0,0.0,ND4,67,68,observed,,
NG86,0.14814814814814814,0.0,-0.0,-0.4444444444444444,ND4,68,69,observed,piS,68.0
NG86,0.0,0.0,0.0,0.0,ND4,69,70,observed,,
NG86,0.0,0.0,0.0,0.0,ND4,70,71,observed,,
NG86,0.0,0.0,0.0,0.0,ND4,71,72,observed,,
NG86,0.0,0.0,0.0,0.0,ND4,72,73,observed,,
NG86,0.14814814814814814,0.0,-0.0,-0.4444444444444444,ND4,73,74,observed,piS,73.0
NG86,0.0,0.0,0.0,0.0,ND4,74,75,observed,,
NG86,0.0,0.0,0.0,0.0,ND4,75,76,observed,,
NG86,0.0,0.0,0.0,0.0,ND4,76,77,observed,,
NG86,0.14814814814814814,0.0,-0.0,-0.4444444444444444,ND4,77,78,observed,piS,77.0
NG86,0.0,0.0,0.0,0.0,ND4,78,79,observed,,
NG86,0.0,0.0,0.0,0.0,ND4,79,80,observed,,
NG86,0.0,0.0,0.0,0.0,ND4,80,81,observed,,
NG86,0.0,0.0,0.0,0.0,ND4,81,82,observed,,
NG86,0.0,0.0,0.0,0.0,ND4,82,83,observed,,
NG86,0.0,0.0,0.0,0.0,ND4,83,84,observed,,
NG86,0.14814814814814814,0.0,-0.0,-0.4444444444444444,ND4,84,85,observed,piS,84.0
NG86,0.0,0.0,0.0,0.0,ND4,85,86,observed,,
NG86,0.0,0.0,0.0,0.0,ND4,86,87,observed,,
NG86,0.14814814814814814,0.28243262012906784,0.0,0.0,ND4,87,88,observed,piN,87.0
NG86,0.14814814814814814,0.0,-0.0,-0.4444444444444444,ND4,88,89,observed,piS,88.0
NG86,0.0,0.0,0.0,0.0,ND4,89,90,observed,,
NG86,0.0,0.0,0.0,0.0,ND4,90,91,observed,,
NG86,0.0,0.0,0.0,0.0,ND4,91,92,observed,,
NG86,0.0,0.0,0.0,0.0,ND4,92,93,observed,,
NG86,0.14814814814814814,0.0,-0.0,-0.4444444444444444,ND4,93,94,observed,piS,93.0
NG86,0.0,0.0,0.0,0.0,ND4,94,95,observed,,
NG86,0.0,0.0,0.0,0.0,ND4,95,96,observed,,
NG86,0.0,0.0,0.0,0.0,ND4,96,97,observed,,
NG86,0.0,0.0,0.0,0.0,ND4,97,98,observed,,
NG86,0.0,0.0,0.0,0.0,ND4,98,99,observed,,
NG86,0.0,0.0,0.0,0.0,ND4,99,100,observed,,
NG86,0.0,0.0,0.0,0.0,ND4,100,101,observed,,
NG86,0.0,0.0,0.0,0.0,ND4,101,102,observed,,
NG86,0.0,0.0,0.0,0.0,ND4,102,103,observed,,
NG86,0.14814814814814814,0.0,-0.0,-0.4444444444444444,ND4,103,104,observed,piS,103.0
NG86,0.14814814814814814,0.0,-0.0,-0.4444444444444444,ND4,104,105,observed,piS,104.0
NG86,0.0,0.0,0.0,0.0,ND4,105,106,observed,,
NG86,0.0,0.0,0.0,0.0,ND4,106,107,observed,,
NG86,0.0,0.0,0.0,0.0,ND4,107,108,observed,,
NG86,0.0,0.0,0.0,0.0,ND4,108,109,observed,,
NG86,0.0,0.0,0.0,0.0,ND4,109,110,observed,,
NG86,0.0,0.0,0.0,0.0,ND4,110,111,observed,,
NG86,0.0,0.0,0.0,0.0,ND4,111,112,observed,,
NG86,0.0,0.0,0.0,0.0,ND4,112,113,observed,,
NG86,0.0,0.0,0.0,0.0,ND4,113,114,observed,,
NG86,0.0,0.0,0.0,0.0,ND4,114,115,observed,,
NG86,0.0,0.0,0.0,0.0,ND4,115,116,observed,,
NG86,0.0,0.0,0.0,0.0,ND4,116,117,observed,,
NG86,0.0,0.0,0.0,0.0,ND4,117,118,observed,,
NG86,0.0,0.0,0.0,0.0,ND4,118,119,observed,,
NG86,0.0,0.0,0.0,0.0,ND4,119,120,observed,,
NG86,0.0,0.0,0.0,0.0,ND4,120,121,observed,,
NG86,0.0,0.0,0.0,0.0,ND4,121,122,observed,,
NG86,0.0,0.0,0.0,0.0,ND4,122,123,observed,,
NG86,0.0,0.0,0.0,0.0,ND4,123,124,observed,,
NG86,0.14814814814814814,0.0,-0.0,-0.4444444444444444,ND4,124,125,observed,piS,124.0
NG86,0.0,0.0,0.0,0.0,ND4,125,126,observed,,
NG86,0.0,0.0,0.0,0.0,ND4,126,127,observed,,
NG86,0.0,0.0,0.0,0.0,ND4,127,128,observed,,
NG86,0.0,0.0,0.0,0.0,ND4,128,129,observed,,
NG86,0.0,0.0,0.0,0.0,ND4,129,130,observed,,
NG86,0.0,0.0,0.0,0.0,ND4,130,131,observed,,
NG86,0.0,0.0,0.0,0.0,ND4,131,132,observed,,
NG86,0.0,0.0,0.0,0.0,ND4,132,133,observed,,
NG86,0.14814814814814814,0.0,-0.0,-0.4444444444444444,ND4,133,134,observed,piS,133.0
NG86,0.0,0.0,0.0,0.0,ND4,134,135,observed,,
NG86,0.0,0.0,0.0,0.0,ND4,135,136,observed,,
NG86,0.0,0.0,0.0,0.0,ND4,136,137,observed,,
NG86,0.0,0.0,0.0,0.0,ND4,137,138,observed,,
NG86,0.0,0.0,0.0,0.0,ND4,138,139,observed,,
NG86,0.0,0.0,0.0,0.0,ND4,139,140,observed,,
NG86,0.14814814814814814,0.0,-0.0,-0.4444444444444444,ND4,140,141,observed,piS,140.0
NG86,0.0,0.0,0.0,0.0,ND4,141,142,observed,,
NG86,0.0,0.0,0.0,0.0,ND4,142,143,observed,,
NG86,0.0,0.0,0.0,0.0,ND4,143,144,observed,,
NG86,0.0,0.0,0.0,0.0,ND4,144,145,observed,,
NG86,0.0,0.0,0.0,0.0,ND4,145,146,observed,,
NG86,0.0,0.0,0.0,0.0,ND4,146,147,observed,,
NG86,0.0,0.0,0.0,0.0,ND4,147,148,observed,,
NG86,0.14814814814814814,0.0,-0.0,-0.4444444444444444,ND4,148,149,observed,piS,148.0
NG86,0.0,0.0,0.0,0.0,ND4,149,150,observed,,
NG86,0.0,0.0,0.0,0.0,ND4,150,151,observed,,
NG86,0.0,0.0,0.0,0.0,ND4,151,152,observed,,
NG86,0.14814814814814814,0.0,-0.0,-0.4444444444444444,ND4,152,153,observed,piS,152.0
NG86,0.0,0.0,0.0,0.0,ND4,153,154,observed,,
NG86,0.0,0.0,0.0,0.0,ND4,154,155,observed,,
NG86,0.0,0.0,0.0,0.0,ND4,155,156,observed,,
NG86,0.0,0.0,0.0,0.0,ND4,156,157,observed,,
NG86,0.0,0.0,0.0,0.0,ND4,157,158,observed,,
